Date,Symbol,Close
5/29/2018,BABA,198
5/30/2018,BABA,197.98
5/31/2018,BABA,198.01
6/1/2018,BABA,204.34
6/4/2018,BABA,208.95
6/5/2018,BABA,208.37
6/6/2018,BABA,208.3
6/7/2018,BABA,203.62
6/8/2018,BABA,205.07
6/11/2018,BABA,205.7
6/12/2018,BABA,209.08
6/13/2018,BABA,206.62
6/14/2018,BABA,210.86
6/15/2018,BABA,208
6/18/2018,BABA,208.57
6/19/2018,BABA,204.43
6/20/2018,BABA,206.23
6/21/2018,BABA,202.21
6/22/2018,BABA,202.01
6/25/2018,BABA,191.25
6/26/2018,BABA,191.42
6/27/2018,BABA,185.02
6/28/2018,BABA,188.38
6/29/2018,BABA,185.53
7/2/2018,BABA,186.36
7/3/2018,BABA,184.75
7/5/2018,BABA,186.88
7/6/2018,BABA,192.27
7/9/2018,BABA,192.75
7/10/2018,BABA,192.55
7/11/2018,BABA,187.42
7/12/2018,BABA,190.17
7/13/2018,BABA,190.04
7/16/2018,BABA,190.35
7/17/2018,BABA,192.66
7/18/2018,BABA,190.79
7/19/2018,BABA,187.34
7/20/2018,BABA,187.25
7/23/2018,BABA,187.04
7/24/2018,BABA,189
7/25/2018,BABA,197.98
7/26/2018,BABA,194.18
7/27/2018,BABA,189.42
7/30/2018,BABA,184.82
7/31/2018,BABA,187.23
8/1/2018,BABA,185.27
8/2/2018,BABA,182.6
8/3/2018,BABA,180.84
8/6/2018,BABA,178.62
8/7/2018,BABA,179.92
8/8/2018,BABA,177.52
8/9/2018,BABA,177.19
8/10/2018,BABA,180.01
8/13/2018,BABA,177.68
8/14/2018,BABA,172.53
8/15/2018,BABA,169.83
8/16/2018,BABA,171.99
8/17/2018,BABA,172.78
8/20/2018,BABA,176.29
8/21/2018,BABA,177.92
8/22/2018,BABA,177.85
8/23/2018,BABA,172.23
8/24/2018,BABA,174.23
8/27/2018,BABA,180.65
8/28/2018,BABA,178.19
8/29/2018,BABA,178.5
8/30/2018,BABA,174.6
8/31/2018,BABA,175.01
9/4/2018,BABA,170.44
9/5/2018,BABA,164.23
9/6/2018,BABA,159.87
9/7/2018,BABA,162.37
9/10/2018,BABA,156.36
9/11/2018,BABA,157.46
9/12/2018,BABA,161.46
9/13/2018,BABA,165.53
9/14/2018,BABA,164.74
9/17/2018,BABA,158.89
9/18/2018,BABA,156.65
9/19/2018,BABA,162.63
9/20/2018,BABA,165.88
9/21/2018,BABA,164.63
9/24/2018,BABA,163.16
9/25/2018,BABA,164.25
9/26/2018,BABA,165.4
9/27/2018,BABA,166.32
9/28/2018,BABA,164.76
10/1/2018,BABA,162
10/2/2018,BABA,160.23
10/3/2018,BABA,162.37
10/4/2018,BABA,156.13
10/5/2018,BABA,154.63
10/8/2018,BABA,151.14
10/9/2018,BABA,146.94
10/10/2018,BABA,138.29
10/11/2018,BABA,141.9
10/12/2018,BABA,147.29
10/15/2018,BABA,144.16
10/16/2018,BABA,149.6
10/17/2018,BABA,148.14
10/18/2018,BABA,142.02
10/19/2018,BABA,142.93
10/22/2018,BABA,148.8
10/23/2018,BABA,146.65
10/24/2018,BABA,139.61
10/25/2018,BABA,144.6
10/26/2018,BABA,142.87
10/29/2018,BABA,133.38
10/30/2018,BABA,136.33
10/31/2018,BABA,142.28
11/1/2018,BABA,151.25
11/2/2018,BABA,147.59
11/5/2018,BABA,144.64
11/6/2018,BABA,147.44
11/7/2018,BABA,152.5
11/8/2018,BABA,148.99
11/9/2018,BABA,144.85
11/12/2018,BABA,142.82
11/13/2018,BABA,146.98
11/14/2018,BABA,150.44
11/15/2018,BABA,156.22
11/16/2018,BABA,154.1
11/19/2018,BABA,149.53
11/20/2018,BABA,145.98
11/21/2018,BABA,149.41
11/23/2018,BABA,150.33
11/26/2018,BABA,156.01
11/27/2018,BABA,156.46
11/28/2018,BABA,159.34
11/29/2018,BABA,156.28
11/30/2018,BABA,160.86
12/3/2018,BABA,163.74
12/4/2018,BABA,158.34
12/6/2018,BABA,155.83
12/7/2018,BABA,153.06
12/10/2018,BABA,151.43
12/11/2018,BABA,151.83
12/12/2018,BABA,151.5
12/13/2018,BABA,151.48
12/14/2018,BABA,149
12/17/2018,BABA,143.98
12/18/2018,BABA,140.82
12/19/2018,BABA,137.14
12/20/2018,BABA,135.11
12/21/2018,BABA,132
12/24/2018,BABA,131.89
12/26/2018,BABA,138
12/27/2018,BABA,138.45
12/28/2018,BABA,139.09
12/31/2018,BABA,137.07
1/2/2019,BABA,136.7
1/3/2019,BABA,130.6
1/4/2019,BABA,139.75
1/7/2019,BABA,143.1
1/8/2019,BABA,146.79
1/9/2019,BABA,151.92
1/10/2019,BABA,151.69
1/11/2019,BABA,151.32
1/14/2019,BABA,149.27
1/15/2019,BABA,150.88
1/16/2019,BABA,154.84
1/17/2019,BABA,155.97
1/18/2019,BABA,157.02
1/22/2019,BABA,152.15
1/23/2019,BABA,152.03
1/24/2019,BABA,155.86
1/25/2019,BABA,159.21
1/28/2019,BABA,158.92
1/29/2019,BABA,156.88
1/30/2019,BABA,166.82
1/31/2019,BABA,168.49
2/1/2019,BABA,167.97
2/4/2019,BABA,166.7
2/5/2019,BABA,171.83
2/6/2019,BABA,171.52
2/7/2019,BABA,166.96
2/8/2019,BABA,167.36
2/11/2019,BABA,167.45
2/12/2019,BABA,168.71
2/13/2019,BABA,169.4
2/14/2019,BABA,168.38
2/15/2019,BABA,166.15
2/19/2019,BABA,170.18
2/20/2019,BABA,170.71
2/21/2019,BABA,171.66
2/22/2019,BABA,176.92
2/25/2019,BABA,183.25
2/26/2019,BABA,183.54
2/27/2019,BABA,184.58
2/28/2019,BABA,183.03
3/1/2019,BABA,183.88
3/4/2019,BABA,187.25
3/5/2019,BABA,185
3/6/2019,BABA,184.17
3/7/2019,BABA,177.32
3/8/2019,BABA,175.03
3/11/2019,BABA,180.41
3/12/2019,BABA,180.63
3/13/2019,BABA,180.7
3/14/2019,BABA,180.36
3/15/2019,BABA,180.97
3/18/2019,BABA,181.83
3/19/2019,BABA,182.14
3/20/2019,BABA,181.28
3/21/2019,BABA,181.5
3/22/2019,BABA,176.26
3/25/2019,BABA,178.77
3/26/2019,BABA,178.08
3/27/2019,BABA,177.03
3/28/2019,BABA,177.73
3/29/2019,BABA,182.45
4/1/2019,BABA,180.89
4/2/2019,BABA,181.74
4/3/2019,BABA,178.32
4/4/2019,BABA,181.07
4/5/2019,BABA,185.35
4/8/2019,BABA,186.5
4/9/2019,BABA,187.19
4/10/2019,BABA,186.19
4/11/2019,BABA,184.98
4/12/2019,BABA,188.91
4/15/2019,BABA,183.07
4/16/2019,BABA,185.78
4/17/2019,BABA,187.55
4/18/2019,BABA,186.94
4/22/2019,BABA,185.38
4/23/2019,BABA,187.29
4/24/2019,BABA,185.67
4/25/2019,BABA,187.88
4/26/2019,BABA,187.09
4/29/2019,BABA,186.94
4/30/2019,BABA,185.57
5/1/2019,BABA,189.31
5/2/2019,BABA,190.39
5/3/2019,BABA,195.21
5/6/2019,BABA,188.24
5/7/2019,BABA,181.43
5/8/2019,BABA,179.59
5/9/2019,BABA,179.04
5/10/2019,BABA,178
5/13/2019,BABA,170.01
5/14/2019,BABA,174.84
5/15/2019,BABA,177.6
5/16/2019,BABA,175.57
5/17/2019,BABA,169.57
5/20/2019,BABA,160.65
5/21/2019,BABA,163.43
5/22/2019,BABA,158.83
5/23/2019,BABA,156
5/24/2019,BABA,155
5/28/2019,BABA,154.81
5/29/2019,BABA,152.48
5/30/2019,BABA,151.07
5/31/2019,BABA,149.26
